Gene	SRR4289769	SRR4289770	SRR4289771	SRR4289772	SRR4289773	SRR4289774	SRR4289775	SRR4289776	SRR4289777	SRR4289778	SRR4289779	SRR4289780
PA3614	1508.9003	1171.0614	2415.5554	996.90027	927.4454	964.1973	427.54575	400.0221	343.8745	417.8097	420.72058	475.52075
PA3615	1412.8383	1089.258	2106.9895	1161.0707	1191.8036	1325.451	814.92267	655.2174	802.3688	844.98444	749.76025	869.6154
PA3616	249.23941	213.04576	318.85855	176.32079	191.46228	247.10016	371.94925	280.00674	318.76727	421.56567	277.87958	372.32486
PA3617	2199.0022	1661.8799	2942.4224	1865.9148	1906.4531	2665.4414	3972.7388	3217.3066	5206.3896	3506.351	3121.4297	3974.3096
PA3618	442.1932	301.3091	449.47757	253.87772	369.804	467.62003	159.69078	132.30952	97.225845	150.30806	158.5816	124.88197
PA3619	191.48312	159.45189	239.1811	134.48796	155.43144	182.39061	116.21468	94.01891	97.582954	133.33817	126.95818	105.1234
PA3620	597.5569	442.10092	917.3556	409.78128	401.28226	602.49713	254.98843	239.4706	228.10222	316.23645	282.75443	292.2065
PA3621	187.65106	158.39761	224.84685	130.29532	159.65324	267.9479	235.87524	161.32983	298.5935	213.89543	211.78773	188.31181
PA3622	13323.789	9489.15	16713.074	10003.651	10987.84	14165.012	25035.357	20119.064	25800.312	22693.959	20669.127	22647.404
PA3623	7556.664	5547.871	11303.623	6529.3003	5925.929	8632.515	10919.109	8104.8394	17664.574	13032.357	9522.499	9022.199
PA3624	875.52386	631.7706	1083.3452	655.17255	642.46906	844.63586	506.1669	447.4656	533.60944	528.7355	467.82474	570.45776
PA3625	232.55473	164.01918	273.82648	160.21812	174.09291	302.24356	218.51521	169.52016	240.01758	251.13075	214.87816	228.13678
PA3626	464.62015	318.7748	471.22107	260.57077	303.24704	423.97202	400.0699	340.36102	253.35065	391.68256	367.34814	461.2243
PA3627	203.46103	174.16583	217.35243	139.9847	152.02608	225.50134	285.67892	183.88618	164.94029	360.8476	249.58537	241.89963
PA3628	286.2324	185.40393	351.20505	179.75192	210.3042	283.45764	195.31863	156.24324	165.4032	203.10274	161.5592	209.02357
PA3629	1088.9976	768.8265	1485.161	686.912	806.04376	1062.2819	395.69183	344.4907	369.07007	402.08893	392.78027	423.3713
PA3630	218.22633	177.56187	320.573	148.04268	174.15042	244.2505	194.98724	145.49522	177.21318	185.51518	145.98438	188.12033
PA3631	312.74106	221.83614	476.8974	248.45174	177.28503	251.13733	80.48195	62.68753	92.9666	82.097176	63.070244	84.948814
PA3632	188.77184	138.10242	245.00307	115.6481	142.65439	168.55943	60.598053	37.84811	67.34732	50.4013	57.552925	41.302513
PA3633	161.13193	124.55477	145.38289	95.79906	123.50701	195.20958	101.02615	85.53818	147.31734	104.94567	71.23534	97.76475
PA3634	452.88266	354.44778	627.4085	422.63928	384.99097	537.0668	548.4445	434.07373	867.4448	568.49335	455.14526	524.35846
PA3635	4830.975	3183.8188	6469.5547	3909.9473	4028.3137	5618.204	1070.7472	942.418	996.6665	995.0533	1042.346	1033.2433
PA3636	1092.8203	776.3829	1533.6691	869.83594	817.7176	1226.4043	598.6777	425.48566	605.1893	564.0878	556.2556	546.9898
PA3637	1899.1095	1393.1547	2456.6646	1447.6158	1457.2843	2351.4092	1403.2775	1085.388	1504.4558	1290.2782	1242.4512	1306.1661
PA3638	240.73428	166.52768	272.1328	189.61807	209.27718	261.74103	144.34077	106.38611	125.560005	171.7782	127.64736	128.33171
PA3639	2376.2842	1906.5201	2670.892	1574.5024	1936.1486	3274.9114	1125.1086	1061.4786	980.4584	997.1751	1030.3435	1187.5731
PA3640	2364.1655	1578.5776	2908.5566	1703.1685	1822.304	2677.0007	1121.3823	837.22754	1065.5793	1140.1183	989.816	1004.6963
PA3641	485.23514	384.40665	705.2293	339.29807	383.27646	493.2078	488.7291	441.7301	376.23932	479.5677	556.3857	539.50525
PA3642	251.35205	179.2683	281.18805	193.39456	201.35352	263.71732	73.59649	59.964596	78.55354	60.163662	65.02113	73.22523
PA3643	272.8056	175.15887	323.06555	230.32198	225.39987	293.3358	90.885155	52.84395	73.1703	80.57764	82.13925	85.05701
PA3644	1628.5123	1252.0488	2526.3894	1379.7455	1387.7313	2173.769	282.85745	276.0408	345.90576	320.1381	271.90463	331.53812
PA3645	842.96545	628.7026	1320.3755	668.5118	654.80835	1285.4742	363.0052	330.54596	404.79007	304.96902	391.46542	299.22958
PA3646	2880.0188	2051.8586	3808.1575	2063.1885	2441.3171	3361.2239	822.94196	767.59454	743.5046	711.09204	842.6626	946.441
PA3647	1665.5758	1116.2404	2244.9795	1419.3464	1367.0905	1827.9454	590.8985	506.1142	603.1695	509.35403	579.1253	556.28375
PA3648	6488.1465	4177.178	7930.3726	4956.851	4802.724	6803.9204	2736.036	2234.1936	2749.339	2598.218	2727.585	2460.1638
PA3649	2199.0325	1614.4377	2630.7	1411.6472	1630.053	2295.9229	2301.3936	1573.6387	2537.754	1840.8995	2105.8467	1586.7402
PA3650	1873.9803	1194.7661	2132.4958	1347.772	1560.1716	1956.9905	399.959	341.50934	324.59164	391.35464	384.92776	422.05194
PA3651	425.39532	287.62494	484.553	314.91333	368.19083	458.1021	101.51098	88.53728	131.26942	119.6208	96.94204	112.17103
PA3652	963.76636	649.8829	991.53644	747.49646	933.3483	1171.4105	378.48862	317.4327	338.6803	372.8019	366.6949	364.01218
PA3653	958.6728	634.2295	1192.2856	801.58746	798.9767	1048.42	429.06036	399.7584	408.75827	472.32968	404.30573	433.78607
PA3654	1180.3168	855.5602	1553.8842	904.7791	1014.25336	1384.7815	487.05484	466.793	500.42136	471.1071	530.51953	589.977
PA3655	2083.4192	1345.2529	2632.5527	1526.5298	1556.7493	2063.8547	862.62286	799.87256	1027.2354	850.0333	916.0937	764.4845
PA3656	1944.7892	1436.9689	2617.4294	1508.183	1497.1334	2266.5532	1975.3807	1844.4675	2512.3237	1921.4629	2024.6227	2081.9224
PA3657	1201.817	902.87537	1696.3768	817.766	904.3158	1579.1848	1313.8788	1055.9619	1259.7124	1626.3099	1337.1166	1347.3384
PA3658	808.52045	592.26227	1076.1411	606.50934	588.0857	881.87683	572.88855	453.42337	498.9251	612.2635	566.64087	542.4717
PA3659	374.74792	243.32794	454.9337	241.13885	266.7989	302.63568	143.88948	78.3525	107.808914	165.34958	116.562485	117.63119
PA3660	231.78548	144.93184	262.93228	189.37968	171.46231	242.74188	142.71443	111.11977	139.60709	160.74927	139.51564	137.82133
PA3661	22.470406	13.848986	24.438538	8.610373	16.209492	16.303556	7.1351132	8.039741	10.833118	8.883896	4.635419	5.274579
PA3662	823.76996	628.92145	1135.2566	869.0302	756.0597	1301.7197	376.6476	253.82242	796.36444	465.5407	263.98322	315.10153
PA3663	122.36749	88.171814	142.44348	99.23766	104.51308	174.12465	177.44817	128.76346	243.23509	125.481384	81.55332	132.79648
PA3664	223.0714	166.67194	260.54224	144.17981	149.64868	280.2941	297.08737	239.41731	321.3288	337.67352	266.7905	254.65234
PA3665	106.67665	60.013416	95.88344	50.210365	55.876984	103.266556	87.00539	35.321217	53.445736	89.79874	57.71052	65.10252
PA3666	196.4848	140.4191	305.9353	159.01633	167.04315	253.39206	150.67705	94.605995	122.69702	142.96246	127.02239	131.29343
PA3667	398.95987	318.56384	502.6104	332.14276	397.84583	453.66098	120.221596	80.028656	85.12692	107.79476	92.88858	111.36565
PA3668	256.6966	186.20451	278.26898	204.84518	210.36147	225.65875	55.448036	31.610174	51.12814	63.63324	50.323177	52.965443
PA3669	498.89017	352.13904	595.85846	387.1298	448.35593	565.8884	158.79257	103.939964	132.62236	188.7834	137.33331	136.19444
PA3670	255.79437	205.00337	363.3039	201.75635	244.75743	306.2066	88.727806	67.89175	87.390755	93.61143	87.83759	76.95645
PA3671	72.24555	47.33263	105.5826	50.85554	50.055206	78.45896	41.96441	26.983656	38.50666	35.141308	39.31934	30.421268
PA3672	163.23407	94.53892	159.09962	99.02194	100.43414	143.20508	80.33905	52.349426	76.16298	71.38658	57.039135	70.881836
PA3673	344.83688	209.42642	390.87982	269.3253	245.21747	359.7591	255.08029	164.58716	280.01874	295.65985	229.86789	247.24814
PA3674	94.04586	80.880455	129.28711	69.290695	71.85095	104.83136	51.025238	38.63318	68.271355	72.01165	58.270573	70.3323
PA3675	446.4628	337.83752	622.3457	346.21176	346.60287	498.97388	133.35962	111.88624	116.000084	159.79253	108.860016	146.48312
PA3676	1429.0417	1051.5802	1839.166	1067.7478	1174.2092	1396.4379	419.0127	368.75607	381.0559	475.2793	398.06467	486.97882
PA3677	237.12912	158.90489	285.53	153.03778	169.82428	195.71516	185.27072	107.84323	161.99388	232.9962	139.42314	171.54521
PA3678	703.7318	528.04663	961.19965	559.4684	625.782	698.6119	328.75372	239.84291	450.1535	326.98114	293.6704	303.745
PA3679	227.52533	145.53079	206.63812	155.7157	183.28578	187.18126	91.18514	67.219406	67.25737	146.05734	88.2248	79.3162
PA3680	74.697334	43.016434	84.09229	63.248642	46.197636	96.40988	29.704912	25.359514	24.758812	37.200493	27.94178	34.710644
PA3681	76.83714	57.470657	96.52305	43.753754	50.416664	66.02806	53.441914	44.53659	51.99929	48.69892	57.745987	49.68384
PA3682	82.796005	48.357674	85.19091	42.957737	63.40101	79.01168	64.88472	32.081394	48.30453	85.39645	59.466953	54.04516
PA3683	304.62277	260.49197	333.15707	218.5747	248.56613	356.1385	106.354256	84.932594	103.89137	105.387436	97.41754	128.7546
PA3684	259.10226	191.65176	208.7498	137.09993	206.7556	235.93047	86.34865	30.652855	60.476	77.81338	48.356853	56.369823
PA3685	182.55594	134.704	139.85689	89.25627	132.46686	205.17122	75.08225	50.10053	54.542763	77.34618	73.59808	53.033695
PA3686	872.7911	666.9598	942.23175	546.3962	527.963	1000.79913	398.20624	349.29993	396.42664	375.93747	383.68903	395.63736
PA3687	916.0325	627.41	1023.4043	651.3577	746.7473	971.17816	1040.4639	803.6154	760.2037	1000.8197	879.3263	948.32874
PA3688	1342.044	1047.9681	1671.2336	1094.4952	1385.6802	1652.4421	2481.3308	1571.8425	1460.3175	2657.4658	2549.097	2158.1587
PA3689	324.6666	228.69237	409.4212	284.22922	294.56598	436.6724	696.0891	558.4141	644.26	781.623	759.2517	745.2519
PA3690	1646.5466	1161.5526	1960.5635	1019.1925	1265.0232	1650.255	604.8787	455.17368	427.25336	628.1471	556.96265	500.9592
PA3691	1299.2941	754.93805	1079.3635	971.7683	1091.8256	1509.7778	5664.251	3872.564	4954.6016	5322.622	3845.7341	3814.3057
PA3692	473.57443	272.02774	428.3102	453.92142	478.48547	679.583	2077.5605	1397.3733	2515.1995	2164.904	1298.4587	1423.0027
PA3693	275.80295	171.26149	337.29938	185.35324	231.86143	350.4174	55.31361	49.96283	48.124184	64.86011	43.660976	45.579742
PA3694	237.84044	148.83167	282.67474	137.30759	152.45177	194.6506	71.36131	54.205536	64.18483	64.86152	65.49069	78.69585
PA3695	588.6263	398.09433	683.62463	406.3674	592.3815	637.05786	410.10458	250.19633	348.36142	554.9227	422.31036	425.82437
PA3696	365.78534	245.43872	429.1775	277.7545	291.7646	461.94525	136.63583	118.03496	123.42528	144.33043	133.72519	137.51906
PA3697	694.94226	500.13837	930.1208	492.39307	569.21735	745.6091	476.67386	340.24216	404.38388	395.4594	414.9207	421.30142
PA3698	1033.4467	782.7196	1314.893	658.0586	851.6514	1192.2799	736.9716	622.4653	533.9886	575.4132	757.27466	662.2812
PA3699	242.51686	176.37859	375.85867	179.00436	202.20782	304.20172	203.6289	147.57382	176.22552	191.78568	178.10077	193.42888
PA3700	747.48883	494.36713	864.4794	485.5637	537.9118	761.5732	132.99625	128.49075	131.42487	146.03476	171.437	175.82436
PA3701	1315.2156	1076.1403	1632.3723	984.4669	1110.9196	1457.4061	686.1649	605.8133	641.1672	686.2607	699.63306	688.2826
PA3702	1578.7944	1121.5646	1790.4419	1331.9136	1437.6014	1699.2268	481.11978	433.98022	355.01874	530.9797	446.619	590.56726
PA3703	975.15063	709.3675	1240.2413	754.89307	961.92847	1147.0923	269.92316	230.04597	223.9941	265.44025	250.19281	281.2081
PA3704	782.0962	518.4267	939.0411	639.19727	790.62103	879.18274	152.27356	105.95589	96.65762	154.48735	156.74677	153.24876
PA3705	180.76733	107.75784	242.54335	157.42091	164.34232	198.8682	68.15726	52.459858	40.93302	66.99329	60.51296	46.89123
PA3706	397.90466	262.43405	498.13962	327.54187	397.49176	437.22537	216.06572	167.15616	167.64218	234.00574	211.20421	195.74916
PA3707	227.49196	160.16487	259.95883	190.04646	222.53569	235.56029	79.67777	52.025993	73.133514	89.822174	77.544525	76.90449
PA3708	1270.7302	946.5991	1637.1979	1089.2892	1177.2594	1452.6947	1028.65	836.3806	1189.175	910.01843	974.75336	1055.1176
PA3709	214.43036	151.88112	330.853	205.61855	186.41422	272.85345	206.21225	174.7679	188.49248	226.63258	229.42238	255.7762
PA3710	308.72302	244.66586	376.492	263.94016	290.75372	348.92914	366.76346	285.53082	258.8979	459.36722	338.968	416.9675
PA3711	313.1832	244.76808	366.76428	257.5893	282.49808	349.7729	198.3593	174.8631	133.88751	300.3747	239.67336	271.9693
PA3712	355.56754	196.64272	286.9719	189.62724	241.48724	323.5781	485.9145	301.87247	216.2483	640.54114	449.4678	402.94562
PA3713	176.5739	147.46844	268.7557	147.95712	157.3715	223.02434	143.73613	91.12808	129.74474	156.26674	129.03644	151.19807
PA3714	82.60661	53.0966	87.35388	49.237286	38.09725	109.4811	62.569485	50.347828	127.905136	60.100132	64.273544	70.751434
PA3715	306.64417	186.11488	436.90195	195.16637	223.8906	263.47	80.80948	53.498386	62.65349	85.04649	88.41048	90.79013
PA3716	659.21466	433.74936	754.9099	486.79218	506.091	581.17993	306.81592	222.83736	390.8162	402.40475	306.06982	287.943
PA3717	72.97166	63.204304	98.816475	42.62771	43.85725	57.58932	90.76063	59.972973	132.81004	99.351006	79.7574	88.58115
PA3718	158.29283	103.78363	157.42737	79.90653	91.31229	102.58166	147.4667	91.48037	153.19601	155.56357	129.45357	119.37736
PA3719	180.84389	120.45937	248.18776	105.79515	142.33171	126.82878	182.81567	154.87961	163.92688	199.35503	191.02254	193.85098
PA3720	151.40385	110.77245	205.29527	109.80286	92.46502	122.7556	501.31824	242.53722	447.99866	417.55157	415.27652	349.64438
PA3721	569.2617	426.94788	842.85205	605.86957	445.28146	506.79797	303.18652	252.38565	370.7542	325.09445	237.9912	323.2884
PA3722	272.84488	208.25783	335.58588	239.00177	235.31548	300.28476	116.81329	83.503494	90.186905	112.45733	104.68659	98.37987
PA3723	3025.0886	2134.2908	3275.971	2420.81	2802.3706	3299.5527	1447.7891	1132.2914	917.89996	1310.9613	1276.5426	1199.5839
PA3724	11647.593	8180.2505	14537.057	6317.531	8343.661	10912.265	47449.066	32957.74	48551.95	30495.303	37524.734	26453.959
PA3725	298.93597	204.70647	334.12564	227.34067	243.38683	328.11612	399.29474	305.12354	364.93008	540.6841	431.28918	404.62875
PA3726	78.25097	56.0657	74.58706	48.93079	56.578037	93.99345	59.184723	52.699844	51.18586	62.125256	56.45241	61.701305
PA3727	332.75055	261.05252	508.22733	304.50754	362.43002	409.40656	46.563908	35.119415	38.773483	68.26143	48.590355	54.814854
PA3728	2134.2168	1515.938	2681.5938	1736.8623	1906.9684	2336.7588	1067.1149	873.7444	920.18335	1260.4066	978.83923	1277.1283
PA3729	1247.1501	860.96173	1561.7992	1004.9766	1242.3502	1346.4413	396.78268	313.72052	314.44644	344.87384	340.09888	397.8136
PA3730	334.94174	239.45688	450.94348	221.01572	246.33812	258.80637	231.78395	224.5969	178.50473	229.70898	197.57715	259.27594
PA3731	405.06128	274.48444	536.26306	316.51517	406.94006	464.4746	786.17834	663.96344	395.27942	679.62305	536.781	761.4412
PA3732	263.29572	184.73914	325.21173	202.31612	227.21556	303.52316	699.4447	643.5341	463.95468	509.51462	547.95636	611.7503
PA3733	497.16364	345.6569	555.7953	321.004	346.73926	550.58954	723.7391	536.37213	627.1344	648.43933	610.40875	604.85864
PA3734	651.7779	574.9831	1142.5587	597.0116	619.04254	845.01337	1103.714	944.40765	868.7449	1180.355	1104.0613	1154.663
PA3735	559.3874	377.52957	681.70917	450.2081	446.58356	553.0503	548.4188	451.87347	494.7749	683.5793	529.72516	603.877
PA3736	747.06256	549.6307	868.0485	551.15454	586.12714	896.5615	582.5665	510.0454	515.20795	616.716	567.221	666.38745
PA3737	660.1916	579.2714	872.23987	477.7901	597.33057	957.53656	878.20465	730.4963	841.8813	809.4005	799.59064	855.44324
PA3738	102.69171	83.52847	145.03435	79.43133	67.220055	119.79151	86.97319	67.824585	92.79813	96.32057	91.057274	72.95359
PA3739	573.68005	433.7479	820.7406	507.66043	536.9652	645.88226	159.87936	116.58329	120.02164	160.97746	160.40367	129.20676
PA3740	1216.108	1034.344	1544.9512	832.52783	1067.8916	1553.2677	536.00146	419.71692	376.02026	361.65182	553.1081	466.2638
PA3741	561.4757	406.3486	748.2787	398.72778	439.55573	627.15356	131.05681	133.52214	126.203186	105.29526	147.62587	125.66676
PA3742	1146.9929	835.37646	1406.1112	872.4708	953.70026	1102.3738	315.89468	268.99506	353.62387	384.81305	401.8165	362.99728
PA3743	1161.9954	825.41986	1721.9418	934.36273	951.8344	1336.8864	402.12805	350.486	445.40445	414.54352	488.6038	465.69086
PA3744	1367.7181	977.1032	1824.571	1138.8546	1041.4585	1530.7233	553.3011	571.09076	651.5075	604.26166	629.9869	661.23206
PA3745	720.9041	563.0004	808.6913	567.4864	623.12305	819.84686	315.8859	308.66537	426.07968	365.00778	359.09262	338.38583
PA3746	761.4569	468.92734	969.5869	541.3654	546.7776	944.4375	401.66663	306.41776	410.55923	390.00595	351.09534	344.14282
PA3747	235.91609	222.00792	370.76773	205.1927	203.09003	330.76126	118.28205	75.812515	130.8882	109.9103	107.49602	103.952774
PA3748	156.23523	101.83193	237.83002	123.531815	142.76123	199.01381	149.84845	96.71045	142.09425	162.64297	117.934845	104.038765
PA3749	275.21664	196.87843	328.1441	181.87076	212.88219	235.11256	60.89107	45.59743	52.90348	97.26253	73.34073	79.34812
PA3750	149.29199	81.58989	152.51851	106.40705	145.63661	122.3434	30.612623	35.945766	15.935448	39.591484	40.282948	29.833649
PA3751	228.03778	174.59651	310.88815	175.50034	205.77313	274.82153	148.71841	157.49579	123.8005	203.92725	177.1143	218.43784
PA3752	104.17351	61.512	132.77522	92.690216	98.390144	99.75393	108.86506	98.32919	58.98124	145.36295	96.76542	107.979416
PA3753	1547.2646	1238.6212	1880.6096	1199.0942	1504.2534	1715.9585	854.376	824.2744	790.1717	1031.9316	930.7298	1198.4285
PA3754	960.24493	744.6889	1243.8762	677.17004	877.4718	1122.9983	1282.7654	994.1513	1229.9259	1109.4459	1130.9384	1265.0308
PA3755	628.9087	562.1365	916.02893	421.11877	584.7923	676.7095	457.06097	279.25095	392.15204	438.51596	419.86536	446.009
PA3756	629.3354	509.96823	768.832	406.95322	530.07074	707.5705	546.047	363.27454	645.7241	532.4283	476.81613	498.6689
PA3757	34.238056	19.71709	34.273457	25.53476	20.288528	30.854399	51.50178	35.49324	53.78416	52.7728	44.76326	40.998596
PA3758	31.392569	21.46514	40.158825	25.393496	23.24506	35.614857	33.497093	28.12602	29.150667	37.923046	36.151257	43.545265
PA3759	49.398445	39.297943	60.644375	47.343433	47.601086	55.578426	27.545557	13.332793	12.062303	22.549736	14.562027	19.030916
PA3760	477.2597	341.41727	505.2414	321.22116	385.42938	428.13565	220.93013	153.26715	145.18411	302.86615	197.50685	245.84122
PA3761	202.49475	123.78155	236.58315	132.08647	174.3794	191.32454	107.413864	88.07557	96.899185	128.75099	105.28221	118.63299
PA3762	236.62228	158.43886	283.35455	215.33316	225.98616	326.2187	381.9291	370.45935	368.62488	478.4112	412.05972	407.4469
PA3763	2073.006	1330.6185	2299.5583	1618.0034	1780.9286	2276.9087	981.95416	726.8233	902.7453	1062.8358	929.1981	908.0504
PA3764	599.2738	482.93732	798.16626	442.16028	515.9705	643.7166	660.63055	476.57352	609.43304	705.2646	603.77795	628.4791
PA3765	45.18855	30.446486	37.534683	33.208454	44.82912	34.875347	84.36277	40.05724	47.961052	107.508575	65.85402	76.25794
PA3766	148.74904	122.923454	239.00565	110.457535	126.848366	179.3017	186.5836	142.75427	150.7865	168.73476	160.543	171.99419
PA3767	575.94305	431.95508	830.0951	414.8122	487.77994	586.28265	297.8368	223.97058	232.66655	308.45276	307.74466	277.08716
PA3768	2474.6028	2059.083	3528.7534	1910.3723	1927.0874	2743.4202	421.12936	313.75146	273.19916	374.25308	377.58432	310.72733
PA3769	1063.9243	709.0953	1363.9111	815.863	875.5888	1206.9191	454.79434	458.23883	438.05725	370.73514	423.77783	530.27155
PA3770	1225.4138	930.47235	1562.6825	812.62836	947.8278	1491.1487	625.3472	437.5283	521.7553	587.97363	541.57275	472.89856
PA3771	207.5438	122.9957	277.19824	155.99493	189.5702	217.91147	122.23053	108.08375	111.0552	129.07741	117.22751	125.54295
PA3772	45.106888	54.275257	77.85994	42.268433	51.16523	76.67792	24.003326	23.548504	28.431599	29.045393	33.620083	30.67856
PA3773	7.7944546	3.27123	7.216835	8.185419	12.945641	8.258403	11.835186	11.812261	21.359182	24.347273	17.533424	19.733917
PA3774	31.078827	10.036971	17.611311	7.6934457	14.629473	14.924649	11.185245	7.456666	1.6174997	9.693816	5.1202946	7.3741555
PA3775	47.894012	24.47221	55.147472	47.679466	50.446014	49.848415	20.601261	15.850072	18.514507	27.414837	15.852878	23.643984
PA3776	13.580318	7.737783	21.633204	15.251194	15.680871	13.918137	8.469471	5.969	5.9060106	17.202036	5.920805	9.161581
