Gene	SRR1813212	SRR1813213	SRR1813214	SRR1813215	SRR1813216	SRR1813217	SRR1813218	SRR1813219	SRR1813220
PA4349	1039.6382	910.794	992.5371	715.7557	662.61475	642.13794	904.48334	831.8238	800.5394
PA4350	1935.3538	1659.8087	2055.6628	1205.6407	1107.4711	1185.6117	2615.3848	2139.0408	2127.6091
PA4351	5527.4717	4812.877	5671.0825	4575.7593	3766.0493	4682.37	9378.223	8279.305	9135.756
PA4352	24904.602	19904.041	27229.596	24548.283	22756.225	23926.87	46127.316	42164.594	46338.21
PA4353	423.64905	417.5428	396.40518	381.13046	343.2953	346.61188	384.7478	400.58237	350.45016
PA4354	482.03683	674.1944	541.0544	398.36618	379.99722	335.69864	330.70328	372.57977	299.0979
PA4355	424.82803	462.32855	413.42706	239.22073	196.14331	218.84105	283.70856	268.79865	268.05423
PA4356	3213.6584	2616.847	2934.474	1244.1382	1120.3826	1144.641	2312.4243	2242.1003	2274.262
PA4357	1471.7915	1070.7352	1402.836	454.5457	386.83096	410.24786	1083.0499	1008.9396	1057.3438
PA4358	7929.443	7119.2256	7816.2134	3168.8599	2928.6045	3084.9888	6420.8135	6425.38	6107.9526
PA4359	929.7091	807.4102	843.9871	456.79913	412.42886	472.32266	935.9506	940.4951	776.3574
PA4360	553.59033	470.57037	508.9769	510.12592	463.731	467.29797	519.5319	470.74515	454.7659
PA4361	610.0081	509.4875	531.6564	531.1144	449.513	443.11072	489.7396	462.5077	509.72766
PA4362	1502.082	1220.0297	1314.5978	1519.9086	1459.9451	1354.9906	1241.2583	1227.802	1313.7743
PA4363	463.3281	493.949	503.32748	586.13025	519.623	497.01428	455.4367	554.9534	563.52155
PA4364	25.708529	21.681585	15.112088	29.486944	29.493742	28.618341	34.514435	25.355803	18.690044
PA4365	69.57769	69.48819	66.83549	88.66166	53.844513	48.70409	59.858566	67.26132	68.0459
PA4366	31525.637	27105.096	24546.744	34267.426	29362.266	31169.521	22713.174	25188.463	25510.768
PA4367	2793.1875	2430.0894	2591.9023	2689.439	2417.4534	2299.0747	2336.3499	2310.3909	2326.7317
PA4368	869.2972	733.5817	808.6892	844.76776	797.07117	724.65936	829.8474	816.9486	793.8021
PA4369	1091.2327	1023.0399	1091.4689	1147.1798	1101.5765	1162.8884	1119.8738	1129.5135	1103.2396
PA4370	8644.081	7182.4805	6985.941	3467.3157	2982.5615	3161.1965	5598.013	5431.8306	5436.6367
PA4371	846.5896	706.00995	686.2946	389.16815	304.0481	346.4083	482.84177	494.7421	479.4325
PA4372	1081.006	1051.0488	947.1412	737.2751	607.1227	626.09216	725.15753	837.4099	789.1426
PA4373	903.00055	930.11365	852.07446	674.7713	597.6124	617.071	706.73	686.21704	757.6368
PA4374	1043.0999	965.83984	969.1803	1020.9673	903.15717	877.56824	866.6335	755.14343	746.9141
PA4375	1953.4293	1788.9138	1745.3154	2191.2415	1871.7563	2005.503	1579.0321	1710.7319	1693.9703
PA4376	1205.6321	1100.47	1126.9238	1090.5288	979.9077	1000.31055	940.5978	840.42535	879.99445
PA4377	3879.166	3751.4915	3668.2126	2931.9663	2391.0815	2560.5918	2929.803	2855.3232	2551.0295
PA4378	1269.4362	1275.305	1235.8065	1400.0609	1229.8385	1321.3036	956.67456	998.2837	1017.7739
PA4379	2040.3447	1789.0195	2004.5841	1870.4528	1651.5245	1661.2368	1399.1167	1379.7313	1167.3135
PA4380	454.34064	482.94696	511.9726	541.48334	485.62634	487.1328	391.29022	394.0652	400.8112
PA4381	684.5196	591.9899	671.81024	708.2143	627.2003	595.56024	532.6564	544.0272	477.45865
PA4382	425.15237	357.52606	429.6847	496.41177	466.36603	400.86075	401.09763	400.33563	386.5693
PA4383	683.66895	647.537	597.4514	687.211	639.7677	751.69653	511.6001	439.89294	443.91464
PA4384	1653.8773	1359.8451	1447.2181	1569.2557	1326.6046	1369.7285	966.7087	967.30066	975.6064
PA4385	20727.496	21992.4	16331.757	15042.271	13448.467	14073.587	24403.379	28016.621	33133.5
PA4386	2116.5503	2433.2913	1676.045	1647.0929	1596.4015	1483.2942	2515.3552	2853.3328	3370.792
PA4387	486.72903	575.15936	445.67725	460.58228	467.71713	445.07022	629.89386	710.6585	877.8545
PA4388	820.8522	679.86145	651.2303	675.7439	592.55096	630.75757	627.9846	521.1914	643.10913
PA4389	3130.6223	2707.346	2773.233	2455.1191	2048.1658	2062.09	2892.5637	2696.2852	2932.069
PA4390	673.7269	601.4668	627.56287	726.2114	601.82184	681.5284	428.69095	457.38553	468.94965
PA4391	534.5377	473.88998	441.67618	466.4113	400.8826	396.63715	411.3603	388.80743	385.247
PA4392	409.9669	301.9989	315.0914	357.45862	316.55307	295.7204	312.26666	302.0344	374.99728
PA4393	1791.167	1608.0446	1592.9779	1549.5524	1277.9471	1422.5305	1218.3174	1227.0682	1187.6113
PA4394	1234.1688	1128.0804	1064.5265	1094.6686	926.11725	990.8757	918.4112	955.8515	950.25476
PA4395	1341.1206	1121.1238	1120.3457	1576.6614	1298.648	1310.4442	1117.3901	1138.5465	1130.5027
PA4396	399.75214	351.36462	363.58017	343.2046	346.65436	363.09924	347.60468	294.20834	298.16534
PA4397	939.8932	817.1006	811.1077	869.3246	744.0051	825.8296	704.2044	648.2211	746.92694
PA4398	1393.5679	1099.5793	1156.3765	1269.0265	1054.9645	1082.7365	1089.526	1045.7441	1028.3368
PA4399	718.39966	542.7412	594.5377	562.0478	531.6388	515.6759	518.80164	599.2787	599.35547
PA4400	1679.961	1390.1613	1425.595	1657.821	1602.5424	1440.0026	1561.2401	1543.6161	1680.4653
PA4401	1299.9954	1228.6062	1128.3525	1449.8538	1303.695	1373.1365	1130.9833	1160.0516	1195.9186
PA4402	3085.2566	2643.9236	2585.0806	2865.8909	2505.7402	2556.657	2618.2273	2603.917	2771.562
PA4403	16902.494	14856.892	15360.247	14664.792	12392.3955	13237.03	16638.322	15885.171	16654.818
PA4404	1326.9292	1125.5791	1222.5497	1196.3433	1052.895	1003.07007	1239.0964	1092.3185	1186.8999
PA4405	878.10626	684.1987	762.8476	731.44965	614.3153	715.3317	701.9803	664.921	637.5592
PA4406	6936.3984	5792.039	5169.188	5014.408	4290.92	4762.366	5205.185	5115.726	5402.134
PA4407	10059.146	8254.667	8977.877	8438.676	8038.2695	7703.7144	10676.027	11277.821	12291.46
PA4408	3810.9773	3365.615	4096.21	3464.9949	3232.4546	3045.3396	4490.2334	4335.5625	4725.9644
PA4409	2065.0295	1928.8909	1938.5577	1882.726	1740.2587	1764.7998	1909.828	1998.7257	1881.7054
PA4410	2118.6316	1812.6105	2100.1907	1959.2745	1706.1665	1765.5599	2120.5667	2178.1394	2196.6235
PA4411	3470.8845	3247.5364	3426.4707	3147.4343	2938.7554	2954.4187	3492.9832	3638.2898	3743.6018
PA4412	1991.243	2021.0691	2003.7452	1885.1177	1648.0212	1709.5509	2056.1558	2042.1986	2093.5105
PA4413	2304.1536	2223.0833	2227.3376	2039.2102	1813.378	1918.2467	1999.1926	2040.1913	1946.9927
PA4414	2975.6067	2829.3389	2896.7988	2755.739	2443.3477	2548.746	2908.0266	3015.9136	3041.8506
PA4415	2832.2988	2579.3013	2544.5444	2473.0168	2173.4312	2378.7913	2329.1396	2395.2913	2214.9236
PA4416	3405.75	3073.0708	2890.7546	3045.2168	2689.743	2890.9756	3227.3552	3318.7476	3473.5881
PA4417	4200.1997	3735.253	3919.0674	3801.2842	3249.8796	3470.7805	4049.4412	4018.9897	4307.2783
PA4418	5151.1865	4585.74	5201.068	4577.773	4095.2676	4181.29	4963.706	4969.685	4684.1226
PA4419	373.0937	356.94974	315.1283	396.4292	296.74762	346.2622	276.621	292.59848	274.2406
PA4420	3516.2834	3114.3804	3193.1367	3094.118	2763.274	2891.5918	3254.3645	3341.8396	3261.207
PA4421	178163.77	142768.23	141302.75	147369.84	132054.38	137465.1	147045.5	155826.45	154146.44
PA4422	488.60556	377.3956	426.74454	363.75552	345.01065	368.38538	408.5524	360.41135	421.63232
PA4423	3059.5002	2407.064	2449.632	2404.6921	2088.6975	2196.8682	2435.8877	2472.2783	2379.2583
PA4424	767.1068	638.54395	605.14624	629.69055	534.58	662.32086	530.50275	587.90906	563.5132
PA4425	1516.7311	1304.1617	1194.3839	1447.0863	1229.8516	1236.0262	1258.1559	1284.4886	1229.5232
PA4426	1956.2683	1646.235	1790.9766	1902.5856	1774.3097	1563.322	1778.0416	1794.8092	1711.9956
PA4427	824.83954	687.75665	790.30597	790.84607	705.1528	747.67676	745.58777	776.2817	770.43854
PA4428	639.3488	584.054	587.1059	620.5428	532.437	563.39703	599.1424	586.8394	586.3802
PA4429	5854.2935	5327.178	4785.347	6239.727	5629.909	6140.6426	5692.2974	5931.565	6122.7236
PA4430	6913.5444	6208.7305	5941.7974	8076.42	6750.996	6919.6733	6277.522	6477.602	6391.8926
PA4431	2992.8242	2367.3313	2561.6582	2921.2188	2350.719	2577.5332	3357.7593	2835.3652	2976.281
PA4432	12273.773	11272.353	11080.188	12413.063	9650.836	10361.955	9346.617	9310.404	8414.648
PA4433	7793.6245	6275.277	5832.3584	6489.7676	5140.272	5591.4966	5732.6973	5274.7344	5210.572
PA4434	2163.6086	1836.5765	1797.6829	1988.6674	1739.5099	1767.2281	1782.2552	1736.1495	1826.0338
PA4435	713.31006	689.02124	700.963	850.5182	779.70135	717.03705	833.8061	963.5056	1116.7599
PA4436	567.69556	498.13248	491.79355	557.03723	483.57666	496.83148	456.11865	422.30615	405.74252
PA4437	338.19897	281.08942	315.97412	317.77768	316.8355	321.62103	284.64505	274.08783	288.0104
PA4438	486.75656	454.29968	424.01636	477.56882	393.41693	403.14026	406.7716	417.61203	392.08878
PA4439	1610.5704	1358.8301	1325.7885	1367.0153	1071.8868	1301.7655	1064.978	1062.5476	1081.5355
PA4440	757.9253	638.26086	633.6553	592.53766	504.53275	536.65857	589.2083	552.3544	536.4353
PA4441	2897.022	2392.066	2710.8984	2373.5444	1972.6171	2071.185	2669.0457	2365.6687	2394.1797
PA4442	8201.126	7867.966	7578.7065	7597.6987	6570.949	6373.6655	9354.208	9213.3125	10260.888
PA4443	6624.6494	5609.2974	5517.968	6309.194	5257.6206	5265.256	7810.3794	7050.3843	7385.814
PA4444	1627.2008	1469.2029	1453.8486	1707.4866	1438.3507	1470.6296	1276.9419	1249.1825	1226.1987
PA4445	1354.6085	1259.7806	1315.6666	1434.9868	1282.1818	1220.3525	1153.6068	1214.4614	1159.9279
PA4446	1536.5251	1419.6808	1410.6837	1530.9572	1431.6405	1345.0894	1269.383	1259.4807	1243.73
PA4447	1393.0868	1264.3041	1271.2141	1348.5149	1264.9186	1313.3027	1255.9883	1308.6927	1357.3058
PA4448	1692.6044	1538.5474	1501.4065	1469.9032	1349.9501	1441.0372	1551.7046	1623.221	1673.3147
PA4449	2056.3054	1822.3595	1930.7413	1877.9384	1566.4569	1621.7355	1833.0343	1736.5288	1896.8568
PA4450	5119.5493	4586.167	4410.4497	4265.097	3452.4202	3859.5615	3987.2441	4014.4558	3951.9707
PA4451	852.3174	662.8707	650.63556	593.3861	514.7816	563.5211	594.14026	557.5792	560.8122
PA4452	774.53766	809.6006	759.705	842.506	784.276	790.95123	772.4025	825.24506	844.05634
PA4453	1487.1523	1342.422	1247.0402	1372.0068	1183.2101	1312.9365	1198.5762	1239.7228	1331.5947
PA4454	1018.4449	936.1132	865.8572	985.036	850.00586	955.6997	867.53894	804.1482	831.6001
PA4455	1170.9724	1068.8387	1010.2449	1301.3293	982.50635	1064.0027	971.3736	938.81323	940.4804
PA4456	1418.004	1300.0283	1188.1902	1511.4602	1215.1713	1346.3367	1221.2915	1265.9469	1192.4723
PA4457	2089.4998	1863.6913	1799.7537	1996.0403	1764.3035	1822.0327	2033.0945	1904.0277	1888.6205
PA4458	1475.5984	1283.9	1302.3481	1433.293	1197.7493	1221.9546	1339.5278	1209.5333	1251.918
PA4459	2513.248	2050.464	2176.8508	2191.217	1939.1896	1951.5219	2145.3354	2020.1368	2025.8466
PA4460	2068.9934	1843.0371	1765.0779	2029.3724	1668.1912	1773.6083	1685.0402	1641.1495	1513.8746
PA4461	3436.418	2812.4324	2936.652	2947.5764	2633.1648	2724.8247	2930.3394	2805.5186	2826.1138
PA4462	6447.8564	5288.835	5126.76	4174.4883	3730.371	3984.9531	5281.3203	5723.0635	5217.386
PA4463	25172.732	21573.842	20956.527	19844.81	18551.252	19176.275	28326.387	29799.264	30048.09
PA4464	5284.822	4710.731	4256.7173	4510.6396	4015.649	4585.55	5943.8813	6151.5347	7070.0806
PA4465	5007.098	4772.616	4455.3213	4252.551	3797.3464	4223.5693	5204.8765	4838.1406	4490.255
PA4466	2367.934	2108.8342	2072.5015	1938.9418	1731.5815	1802.1747	1825.3641	1608.3096	1528.4873
PA4467	919.21893	872.27454	784.9522	369.88885	386.43118	402.12665	536.51276	512.07764	528.1453
PA4468	1092.7694	910.4221	682.8615	330.26672	288.04764	348.0451	424.30917	490.4635	507.41483
PA4469	534.49457	449.45502	329.04562	141.86932	104.61611	113.55844	216.14113	257.76532	281.14597
PA4470	1910.1603	1593.2434	1334.7174	700.00934	557.47784	633.05365	962.72864	1114.8351	1136.7354
PA4471	392.07706	315.1014	264.6574	159.30275	150.51396	146.06624	271.98843	297.1987	300.57553
PA4472	3156.375	2811.0352	2632.6008	2163.8909	1933.2742	2027.984	2414.32	2436.7966	2521.84
PA4473	2009.9773	1657.3412	1762.8417	1444.5305	1327.0619	1395.9988	1768.85	1798.4149	1740.1924
PA4474	3974.9734	3597.6367	3338.6636	2761.8384	2443.0354	2641.3994	3184.0925	3545.5962	3713.3018
PA4475	1987.9945	1876.9994	1877.5647	1517.0167	1460.6808	1461.8059	1841.9769	2132.0378	2036.7439
PA4476	3249.466	2894.8252	3078.335	2941.189	2682.7966	2731.5107	2975.4873	3056.7527	3121.7173
PA4477	2497.8467	2129.298	2283.7937	2278.555	2031.8262	1964.8579	2172.5383	2115.6804	2230.3474
PA4478	674.9804	508.5084	625.8292	587.39825	513.9067	485.3476	646.48584	619.82477	612.05316
PA4479	568.71576	543.97125	553.71124	590.61914	513.0213	520.5599	548.2846	514.5354	535.65704
PA4480	897.2521	786.4853	798.7412	876.65924	708.04156	700.2872	694.04553	657.3453	703.6704
PA4481	3415.3357	2930.009	2806.9182	2901.1294	2448.1628	2541.7444	2517.0208	2423.3662	2408.4348
PA4482	625.184	570.1141	547.74664	603.6993	497.93243	528.5994	531.42957	529.4639	493.2385
PA4483	3359.025	2901.2456	2729.6504	3174.9607	2734.0342	2911.5317	2399.8591	2481.4595	2471.4739
PA4484	3556.7861	2940.6582	3235.0012	3486.481	3259.8035	3252.077	3084.89	3223.074	3545.029
PA4485	215.78932	214.16985	169.99033	212.30092	185.09004	243.19592	152.68684	189.09424	155.86336
PA4486	428.55356	356.94974	399.6264	369.26276	381.2452	364.79388	407.49542	400.08362	414.32034
PA4487	895.64056	777.6509	831.6758	812.25146	688.94244	693.1753	852.3973	861.1341	866.30884
PA4488	999.24396	847.2449	754.3198	902.33704	800.8382	814.8336	850.9582	851.6881	935.7365
PA4489	4442.809	4121.086	4350.6978	4583.3574	4041.147	3992.769	4182.96	4304.4414	4548.4497
PA4490	528.66315	465.4991	477.2393	556.8496	484.74255	501.99408	492.0083	489.43448	540.93396
PA4491	1747.8368	1560.2167	1508.7133	1619.7322	1660.1028	1660.1783	1542.9637	1776.476	1766.6858
PA4492	1624.1818	1523.0084	1485.1232	1390.5841	1223.1122	1187.6796	1345.7693	1272.1888	1096.3674
PA4493	2458.6917	2111.4333	2207.69	1954.6196	1790.5106	1786.9186	2390.6404	2198.579	2280.8533
PA4494	3858.1575	3900.579	4021.3818	4016.9883	3484.634	3894.5266	4760.9224	4122.9097	4124.1147
PA4495	3892.2957	3190.4473	3335.0366	2980.4465	2538.0967	2610.012	2949.6401	3044.51	3151.5354
PA4496	8712.668	7119.7026	7681.594	6766.2817	6570.293	5867.5435	6872.2524	6779.952	6852.7944
PA4497	3021.4285	2502.5527	2611.658	2128.7566	2048.3164	1982.6836	2369.6492	2428.9824	2599.128
PA4498	1680.3851	1584.9572	1564.8219	1475.3721	1310.2932	1321.4166	1310.4827	1311.0294	1381.4169
PA4499	701.18756	603.7233	627.0717	625.7113	469.87216	541.63385	538.55066	495.27783	507.01212
PA4500	17324.576	15016.152	14234.111	11705.787	10247.312	10424.256	11604.456	11459.702	11544.589
PA4501	4173.77	3773.6333	3645.7483	3070.8274	2873.972	2749.6675	3474.8591	3502.0151	3723.4734
PA4502	4645.6562	4377.7397	4190.0947	4171.464	3778.59	3691.217	3794.3462	4104.195	4116.7534
PA4503	1365.9175	1373.4202	1293.1013	1275.8815	1242.027	1139.5763	1203.3612	1285.2306	1258.9972
PA4504	1370.431	1345.9418	1229.6289	1256.1598	1272.9109	1118.5001	1148.7483	1327.7736	1321.6671
PA4505	1330.3434	1236.1808	1087.3617	1138.3021	1142.7112	1003.27856	1107.7875	1237.5862	1339.2118
PA4506	2158.2524	1964.3328	1748.6654	1905.936	1666.7772	1765.8274	1780.5797	2036.3744	2111.2122
PA4507	293.14395	244.31241	226.62355	234.24326	240.968	210.66663	225.90002	244.26772	248.53708
PA4508	135.67313	140.7689	165.01987	205.25778	185.09003	178.87965	127.43524	145.30399	137.2109
PA4509	345.02722	297.158	399.56808	298.3843	292.2969	312.71487	346.84583	342.03357	352.08942
PA4510	339.91122	364.70282	345.16647	316.90796	304.57578	337.7727	331.61066	315.86465	340.47815
PA4511	1664.348	1579.6227	1688.04	1682.7417	1563.047	1460.0804	1582.556	1528.3286	1656.1957
PA4512	1358.7966	1154.3265	1093.2943	1065.2511	895.6742	966.2578	1061.5846	978.8338	965.7365
PA4513	1083.335	988.9155	907.5554	508.84564	461.41495	492.023	545.7272	629.7676	524.3629
PA4514	3646.7913	3118.4739	3130.1091	806.3327	700.528	800.2546	1397.273	1284.9298	1350.231
PA4515	2556.6145	2170.179	1962.5642	782.41736	692.3857	697.34186	1211.5723	1227.4674	1116.3372
PA4516	1731.8494	1646.7844	1582.0272	523.5115	503.20007	540.8345	872.0733	908.4697	933.5746
PA4517	1231.5198	1091.835	1056.2783	1057.1064	896.4316	927.55865	721.74457	661.1997	636.0173
PA4518	105.589226	86.38334	89.70371	127.40682	87.985825	70.33121	84.88183	84.18696	83.8844
PA4519	2564.9138	2243.491	2155.1777	3131.3274	2874.654	2655.798	1748.263	1794.6155	1800.9563
PA4520	2490.724	2087.6538	2200.3213	2752.7483	2505.2903	2357.7046	2067.868	2046.3832	2088.5251
PA4521	1047.2705	992.444	1095.8083	901.89966	866.89166	858.40985	944.6549	944.9535	975.35944
PA4522	656.2893	587.63684	616.2745	538.4087	493.57358	509.1039	471.44315	505.5651	452.70746
PA4523	9390.4375	9114.481	8997.39	6915.775	7088.7544	7007.3267	10124.929	10743.221	11894.698
PA4524	448.89456	372.25113	398.69998	346.01413	358.13226	328.35352	381.57388	366.94724	379.6104
PA4525	8304.863	6978.1157	6120.6465	5934.3643	4925.0044	5887.9546	5424.349	4697.4995	4499.322
PA4526	1544.0144	1227.7715	1244.705	1752.3348	1586.0728	1630.8708	1376.1888	1600.1906	1511.8707
PA4528	1056.6276	1104.6998	981.4876	1282.3661	1066.5688	1156.3208	1104.4191	1001.35925	984.93335
PA4529	1070.9922	1003.2134	1006.0683	962.116	855.29846	929.07385	1033.1261	966.08203	945.9621
PA4530	636.276	577.1525	581.5459	554.39716	576.3945	518.55	593.8924	544.3924	541.57587
PA4531	438.5741	410.2408	368.80945	390.3922	364.14453	353.73953	375.7683	369.2314	365.98297
PA4532	563.7013	487.9524	461.9645	521.93134	449.91022	410.06342	446.47495	434.45963	439.24597
PA4533	348.893	328.79596	342.96295	281.72635	265.56396	277.36395	299.42487	283.6414	289.03775
PA4534	437.6288	376.0541	343.95706	400.4539	378.22745	314.5468	335.11792	339.37442	341.32104
PA4535	1442.0037	1196.0049	1177.8074	1224.7145	1159.5593	1250.8876	1092.3304	1213.5415	1078.0105
PA4536	576.78265	535.92737	490.0891	549.36633	517.045	531.61426	531.42957	533.4448	482.38727
PA4537	661.48505	572.12506	678.9673	627.8473	610.59595	591.91077	596.8668	433.92154	423.19864
PA4538	2311.4236	1957.532	2072.97	2500.123	2199.8528	2319.8875	1928.6044	1882.7806	1778.2593
PA4539	805.9481	735.58234	784.93146	1027.6566	1057.0703	1051.0787	648.7378	665.175	640.505
PA4540	160.96141	142.45398	144.25522	166.63405	165.1704	151.48346	93.38815	123.35206	118.88363
PA4541	1295.0403	1044.3036	1024.623	1331.7828	1172.2278	1226.7803	868.5803	840.32886	771.63007
PA4542	4751.476	4594.0513	4545.6587	4623.5	4575.46	4597.9214	8441.011	8650.523	10425.653
PA4543	745.0739	611.3675	750.90857	675.19904	657.4746	687.8177	719.2675	704.2056	701.296
PA4544	1802.6676	1517.8645	1567.4854	1443.2662	1306.777	1370.5109	1554.9999	1411.38	1514.5768
PA4545	3481.3547	2770.4417	2665.9946	2667.3643	2081.4746	2284.7722	2302.6194	2074.9912	1961.5804
PA4546	1060.7532	989.66406	905.5969	1087.9155	940.66583	889.5799	859.1405	836.8648	768.66156
PA4547	1412.6208	1306.0348	1195.5114	1484.7927	1375.7704	1380.1283	1223.5801	1296.3062	1368.4944
PA4548	1007.76324	877.98	1021.9403	936.7421	856.5386	815.8511	1074.2306	1020.1846	1127.9032
PA4549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA4550	0.0	1.005487	0.99408656	0.0	0.0	0.0	0.0	0.99521613	0.98646724
PA4551	0.0	0.0	0.0	0.0	0.0	0.0	0.99001354	0.99667394	0.0
PA4552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA4553	0.0	0.9973081	0.0	0.0	0.0	0.0	0.0	1.0034492	0.0
PA4554	1.0103854	0.0	0.9927546	0.0	0.0	1.009112	0.0	0.9906597	0.0
PA4555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA4556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA4557	2071.2766	1815.575	1860.9618	1801.4042	1579.7019	1735.75	1676.169	1660.6663	1687.0728
PA4558	957.74805	957.9718	899.7974	1087.4327	974.0604	998.24915	981.49493	1000.22	1033.6201
PA4559	991.2192	993.4263	897.6683	1036.3505	988.82336	1087.347	819.94824	918.6	968.7204
PA4560	7520.3447	6929.1714	6597.2856	7519.697	6252.117	7043.1245	6145.4443	6183.643	6662.005
PA4561	1991.4816	1570.2789	1510.9418	1569.0817	1340.1697	1587.1985	1360.7834	1166.0485	1232.0635
PA4562	720.2937	585.04193	637.0275	755.1903	684.1424	662.8713	517.8726	516.184	463.82806
PA4563	3935.6343	3615.6682	3300.3972	2991.33	2440.3718	2623.903	3431.4883	2885.1802	2819.3513
PA4564	1425.8229	1135.2007	1314.1943	1355.3049	1255.3933	1229.044	1446.5592	1463.289	1494.5243
PA4565	2540.4849	1976.7395	2531.7505	2377.4382	2319.7456	2054.9277	3107.4727	2894.188	3075.22
PA4566	1876.9438	1502.3114	1694.4542	1631.8837	1494.8162	1484.0266	1933.693	1898.8612	1813.4005
PA4567	7187.802	5301.7036	5013.511	5006.9644	4154.9146	4691.6997	4774.8467	4819.2876	4451.8237
PA4568	4789.7163	3554.415	3226.8342	3071.8232	2505.7568	2793.7383	3352.1707	3072.284	2844.0132
PA4569	1243.3153	1017.01276	1155.5056	1526.9268	1311.6802	1375.5265	1041.6635	953.3418	867.0941
PA4570	1415.7393	1133.1897	929.4793	506.10123	398.34595	437.14972	566.13116	744.4342	687.57446
PA4571	2932.1233	2468.6018	3008.1	3112.2493	2748.0981	3431.7886	4708.3154	4129.556	4301.7764
